,AAPL,NVDA,MSFT,GOOGL,AMZN,GOOG,META,TSLA,AVGO,DELL,WMT,LLY,JPM,V,XOM,MA,UNH,ORCL,COST,HD,PG,NFLX,BAC,JNJ,CRM,ABBV,CVX,KO,MRK,TMUS,WFC,CSCO,NOW,ACN,BX,AXP,MCD,AMD,MS,TMO,IBM,PEP,DIS,LIN,ABT,GS,ISRG,ADBE,PM,GE,QCOM,BWA,CAT,TXN,INTU,DHR,VZ,T,BKNG,BLK,SPGI,RTX,PFE,HAS,HON,AMAT,NEE,CMCSA,PGR,LOW,PYPL,AMGN,UNP,ETN,SCHW,C,SYK,KKR,TJX,BSX,COP,BA,PANW,FI,ADP,DE,BMY,GILD,LMT,MU,ADI,CB,NKE,SBUX,UPS,MDT,VRTX,MMC,LRCX,INTC
2019-01-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03 00:00:00,-9.960745903701563,-6.041690104422881,-3.6788032545348903,-2.769564419730519,-2.5241497784936007,-2.848404142970906,-2.9038778806166454,-3.1471712665183227,-8.895103168145447,-4.223279438898253,-0.5142272713575258,-3.10761015497506,-1.4211758692208032,-3.603681683037352,-1.535362022359632,-4.51143032230632,-2.7270102906398086,-0.9730102854414335,-2.119531276291897,-2.2040638191796025,-0.7011205718163493,1.3225765883911222,-1.602560556787458,-1.5890354169920684,-3.7993503102705994,-3.294867208135732,-1.9152539712535388,-0.6179528285090718,-2.0505440726792834,-0.36776547539715265,-0.7882394530691395,-3.636777623308185,-5.15927087772261,-3.414204985247893,-2.7934806972597204,-1.9519243908369566,-0.6588793790615388,-9.453004215919158,-1.7821949077176158,-3.3041428382611593,-1.9963466988100476,-0.933391300421571,-2.4226873871543098,-3.1234203238803326,-4.719439939215942,-1.4648709815845096,-3.388195624591561,-3.949775164397018,-1.2925012588199003,0.12420978401219696,-2.961657397275752,-3.0173649154133564,-3.8534513863908826,-5.897318704760712,-3.059588120963841,-2.8656500535602314,0.3570045806267075,0.1353965970520843,-3.4024522233605747,-2.93770699747653,-3.2263728471049746,-4.450600787165648,-2.7977011148310416,-2.600671831066359,-1.3350663026953091,-5.7944947369499955,-0.2472795852875076,0.7855768092713378,-1.6883139942915792,-1.1921669434046045,-4.268225845025508,-1.52162696490733,-3.7015557007720634,-2.8858816660270126,-2.068266220921422,-1.8120525722208125,-1.3204115587659104,-4.638154517857107,-1.0523796741618852,-4.497966564830702,-1.8933537008633539,-3.9869093911210296,-1.915831299806725,-2.908182385744773,-3.019808401060753,-2.734657662564677,-13.264130343312441,2.853082889674896,-2.512010021739197,-5.343513539530664,-6.04050403449623,-2.0583118368643794,-1.7688317769415929,-4.337682898952533,-2.8392193756176187,-2.809387144127007,-0.21331429766560106,-1.3031207495924124,-4.822873778689574,-5.501290158519989
2019-01-04 00:00:00,4.268916589095717,6.40676052038418,4.650937505209596,5.1293441131045725,5.006399867375011,5.3786199735478935,4.713832038617549,5.76973909120706,0.9828644044238777,1.9720905634014851,0.6245747426636195,3.0096399590311185,3.686551386254755,4.308107325700816,3.686972099660246,4.73561048169866,1.1695012903541135,4.309971110438093,2.9038878174492133,2.971362297650715,2.0410323228478022,9.723449089322656,4.153118852890314,1.678329475517426,5.7975559238852,3.221733347687028,2.0723999663313952,1.9939847591864845,3.011912366580427,3.798843525077422,2.9632625904595145,4.504487928951395,5.97800431778992,3.8883828447020097,3.4211601622945453,4.506040951685231,1.9325520787631056,11.436955133117287,4.082656613405811,4.519945654541746,3.905777853778414,2.0506278653917187,3.08472397653603,2.8498478401311145,2.854127829241526,3.2682791604402794,4.761905246052556,4.8632385913668585,4.680907054179162,2.1092103699937192,1.6158081817893244,3.75695413043331,5.464585615648421,4.522951569505818,3.9677342784067315,2.8989688549355463,0.2490347155735373,2.569314194197281,3.2727732101372364,3.661599189646081,4.800135774593861,3.4209173172822016,2.283564831809004,3.70987104402416,3.498177126659696,6.848467950757753,1.8416835092485595,3.3775774112039025,2.284054688008208,2.9615089258358207,5.09197282452114,3.418347969312041,3.8513992672090103,2.851569935069609,4.223965372355543,4.889638816713848,3.01719501653106,6.894693793618889,2.73817160591292,3.9501648225099384,2.5249588504924203,5.204243158306254,2.6099024443738905,4.435887296073382,3.9854213664317406,5.296729252757215,3.922876286125243,4.5976990095922154,2.6968464052163688,5.483867845320489,2.4278723580762662,2.991898059254927,2.6117032154117092,3.315450991524216,3.483312392021354,3.136320477818688,5.478532617584619,2.448390442817061,4.884898462028886,6.1362286843793745
2019-01-07 00:00:00,-0.22256564582074922,5.294079692686848,0.12754185172572097,-0.19941845694277927,3.435341415874271,-0.21667984266039442,0.07248269209245706,5.436123871697496,2.036604112239937,0.6518751880838725,1.1772251438121106,0.5407138167433434,0.06953330648962197,1.8032596014247337,0.5200037384589962,0.7693998863819385,0.1919725438491282,1.5842225015816114,0.36851694185324746,1.9698411009973604,-0.40007027327996214,5.971700297843019,-0.07820531918798501,-0.6414798207375672,3.0878553934339914,1.4594920475144102,1.2993918320803877,-1.3033125032537507,-1.1013731835409213,1.4076000576292547,-0.6464916259143361,0.6756790641817112,4.151092238330656,0.3473079712737359,2.9771574612443175,0.5428094701117825,1.0881915467551018,8.263156288548522,0.992741398250252,1.3483182312270081,0.7074698354746722,-0.8598896089550223,0.8667101945187161,-0.08939839351086443,1.4975599885965307,0.5541142051758374,1.4331706102295838,1.3572624927244314,-3.0625692648547864,6.196845506540449,-0.28268363622167003,2.6025666601066533,0.06241506750974679,1.722284655714823,1.5254991853516753,0.4081911857398479,0.638766925227352,1.8127857962175753,-0.3336245889116074,0.2781539864979532,0.8011136724915824,-0.04669764096332241,0.5348349675696529,3.094471882065153,0.5570600289566796,1.7803942266212625,-0.14493060160924998,-1.061149798183736,0.8059075947692618,1.8962437165506385,0.7650442654357326,1.3456791776329524,0.6241055405051821,0.2918424785034013,0.7068787623373485,0.870675986211511,-0.03819775842198725,3.4500472653556935,2.6872255267966993,0.6138529380083302,-0.43923997912230783,0.314909822063858,1.6052947063115441,-0.20486414009577292,-0.5410243014413174,1.6350670903404474,3.2416307757227703,0.4541896839417303,1.1469969207064779,3.975526713136035,0.6288391284466455,-0.8099512328342162,1.433327579139565,0.0,-0.33760030779586003,-6.444998783589028,1.8239775396275748,0.4379353973710254,0.8909255126198445,0.46589984481582025
2019-01-08 00:00:00,1.9063035482695945,-2.4895352536328685,0.7250564987313579,0.8783205499936608,1.661235994563981,0.7384904036380924,3.2452010559185895,0.11642764023440666,-0.8025866846828045,1.187393391321656,0.6981326553880729,0.9195019165180618,-0.18857782730706818,0.5438709918354601,0.7270793721131596,0.7281752479167514,1.337052414828066,0.9062076816027886,0.7487855834537038,0.4800857265425895,0.3690968610004619,1.5633895899772599,-0.19563174941851225,2.3226573719640875,2.460976441293128,0.46474340907036726,-0.436455525753765,1.1288447135461954,0.7424129760534637,-0.9789472289991608,-0.20988427441598345,0.8100174357188461,0.7714161116040508,2.5289942852524616,0.8673454536675562,0.48895700219024896,0.2108633834621676,0.8750622646876982,-0.6233604184054609,2.3269997990378544,1.4218997751504148,0.9586297462573334,0.7778650534279619,1.0607662630694348,-1.2006247310320184,-0.3692941491826973,0.951014482742063,1.4917553218572355,0.6674828999647886,-2.059500781699597,-0.868198266610265,3.1431161122690954,1.200974474333405,-0.12697000966654937,2.3971003959869286,2.548088767261203,2.926640480858267,1.2625334208889782,-1.454584303508244,1.2725550623042814,0.9156930148873643,1.8042444924469825,0.4626807835964142,2.545319660763967,-0.206820875035707,-4.052480243072565,0.7314106877903681,0.8185166577464376,1.1492304321467417,2.0700437868210297,2.0361171481107387,1.2823816621394757,8.727021894137188,-0.8002314007306888,1.2634526554673897,-0.2697318347851918,1.2101823685664481,2.1266000732495183,1.4800471495624246,2.7890846898303012,1.3392134359348384,3.7853278666085455,1.6439787371403725,0.6569089351831314,0.5899168431912294,1.790308421417497,-0.8676007503078398,-0.6854932813876835,0.6677170075300332,-0.7646951488999632,2.439606559985674,-0.7694512503223616,1.3338607039732775,0.07865486523677134,0.010250834200897785,0.7034516378213285,1.330677427735294,0.6851820429217614,-1.6943094549143778,0.6323683536082925
2019-01-09 00:00:00,1.6981494386766327,1.966656598525307,1.429930340736707,-0.34274963600841035,0.17143547179709895,-0.15051389000541038,1.1927288749422393,0.9482625353500751,4.324972015864792,0.1493641314992633,-0.32561728180856564,0.7478294944466946,-0.16905528010821014,1.1768975956091499,0.5274957251971912,1.8150439844836885,0.1438753611041621,-0.20885800946526256,0.6473021106296883,1.034367143483017,-1.6331555679178433,-0.09679257165132737,0.9800414493037479,-0.7925461738475414,0.1853033138735638,-3.2822940555514935,1.3420236609908098,-1.9165870117939132,-0.7632373315331842,-0.0737739159304307,0.5468754618155769,-0.5509555854416925,1.254585403590558,0.5029446615363531,1.082781721048498,0.1824572521051726,-0.1716769695702669,-2.698792606951239,0.6996573676965268,2.7872194183252263,0.7177025340263654,-2.794339353354869,1.1218764075115795,0.1960405273394361,1.669137071473159,0.6272358747841267,7.064320821057346,1.1818807317188984,0.05893025620962167,-0.7009614967029787,1.179652592287872,3.448264696496972,0.3853070530703606,1.9707711369729264,-0.30987873737433613,0.8991383428110789,-1.258268737873347,-1.6492736723206058,-2.218838385556565,0.5730086373929133,-0.8959617099638995,0.38566911607089693,-0.20722486032274112,-0.28098403949469164,0.4663400149837793,4.223642521806803,-0.4322109545223718,0.9518235595378233,0.9385851856917649,-0.614569794605524,0.9582932725596516,-0.11963544883130117,-0.2586762821082611,1.2907090003063448,1.2707824680496138,1.6588422004292003,0.5663931651576304,1.6564074955415453,-0.08455947923018403,1.4132277696582873,3.31155804787604,0.9690696947531441,1.4073474760587734,-0.31271699169304057,0.09138651445690371,-1.6504698132384088,-1.6878529398653974,-0.2203247218895421,0.2482685667275053,5.038550179682155,2.5340114504832867,1.2501884010672537,-0.18245365539492076,0.4086716896681164,0.5132505337358317,1.5295862101418756,2.306527052045504,0.0865972098275325,5.163221351690472,0.5655560550698713
2019-01-10 00:00:00,0.3196577423843605,1.858598317413418,-0.642557598961413,-0.2607071657093174,-0.19284287379283116,-0.40291825934125614,-0.020793758728887557,1.9023398389568458,1.3155851774006466,-3.7281648628812447,0.07376069042606126,-1.0835231539566226,-0.009924813029549284,0.18784508963596291,-0.5108986169552576,0.602731040797444,0.5048349369821681,0.0837320899419236,0.3525299217898681,-0.3727578137974419,0.2418956988601062,1.4689374711060132,-0.11648827969604758,0.6049913956994946,0.7192000386779807,0.4441328148674595,0.15893137111151479,1.073654809857194,-1.2332400951100997,0.35439453919385855,-0.104590875674071,-0.18468692711505197,-0.24675865894415727,0.7883815298746821,-0.03148599274204189,-0.5767206385496437,0.6988873849032684,-2.22882987140276,-0.19168658773113245,1.044873285861203,0.911424489431889,0.6140225858580539,0.11538665701700257,2.1393503818619264,-0.5184574761281646,-0.2663075274825344,0.1856514087624106,0.9939309643959504,0.3533966987753656,5.176481738376171,0.3356099224373299,1.5245342299362141,2.064939720109127,1.5378005681952356,1.677684841996352,0.9582189653314366,0.9640452693664647,0.9966870835053765,1.6877949951119353,-0.1724349302527961,2.0096803087598314,0.997071981726716,-2.376521271098042,0.09392526149207825,1.4957268609060659,1.341106780996837,1.5047134396438233,-0.6655535591516548,1.0929820603891027,-1.0821498863115453,1.284191912109378,1.1528976426766313,2.8597748713478532,1.636246528706642,-0.2737712254617386,0.10642258354927048,0.9637311433771334,-1.6759571809971563,-0.38079166135776,0.19509390395873183,2.242299966415162,2.553586402307695,1.496555986917314,1.4457140793858736,0.7913635800185004,3.103693528074558,1.144573694543194,0.14720509847572227,2.57263996513144,1.3261593214304312,1.384428445198993,1.2269229024499895,-0.22194370961814425,0.48529498535692106,1.0110335976936558,0.6405465512991038,2.046075515687207,0.7046851454087344,0.3958297361618124,1.1455978580743542
2019-01-11 00:00:00,-0.98179219481489,2.478839886171613,-0.7721756634914811,-1.331074797829801,-0.9455231305329326,-1.2276588508800645,-0.27738567453930996,0.6638316576923708,0.4208039796474994,-1.5932782969630077,-0.12637357794935689,0.2069852616000345,-0.47814500935360327,-0.4398766032480239,-0.4580195500596851,-0.5331064742960856,1.1434601469735295,0.982849282216347,-0.06170326318089003,0.19544531956248168,0.6581253395290032,3.9826256791514636,1.1659751838886345,0.030808232262913293,0.3468474221967277,0.12472101133984559,-0.8021258511052842,0.5736077826948849,0.563863463649894,1.5303054192336463,0.25129990318775164,0.578185408028431,0.8894749691611858,-0.5373456164883605,0.7563665473264924,0.2951340082615328,0.45164412640732454,2.6849072583119193,0.1920547308913445,0.4772713969124265,-0.2709508935464622,0.009250535533045223,-0.13298980175869834,-1.013297782494449,0.3618746109373294,0.5284048978656086,-2.4610573512742984,-0.09252690278418463,1.9809290343766772,0.0,1.2324057631104335,-0.22903655390030808,-0.6468322683185312,0.8903035450253283,0.043655715460722,-0.09491242765093943,0.7291621377582214,1.5460482894603889,-0.6820374294223441,-0.3979953079968679,-0.6604772651574997,-0.41662086735816395,1.3471569579780907,1.9589368036568189,-0.2831058435428413,0.05754801976867174,0.1824873652063852,-0.5303962314225918,-0.4679741831449813,1.3752846037149213,-0.05512174646687962,-1.0459894309981066,-0.9375201491552243,0.042769492463534675,0.25164668435992965,0.4429616341338205,-1.1466617571891935,-1.0416710254519623,0.7857703464200894,-1.0848383348310953,-2.281421444660947,0.08224595405841306,-0.015309391593565369,-0.37644365371902744,-0.6114928557658716,-0.5278797614184372,0.5657810386905826,0.17637504226737377,0.08286423598669046,0.2784725453699455,1.6363928359540258,-0.007694462424834292,-0.49727054079792277,-0.7166232956168361,-1.0110281452935688,0.0,1.1449792489325983,-0.380555012501671,-0.3181694223610365,0.7619580338897647
2019-01-14 00:00:00,-1.503723353087505,1.0817780065409455,-0.7295893329268055,-1.217509124340932,-1.4232985793521946,-1.182376718217104,1.1057053976714526,-3.703280470952408,0.1197271979055392,-3.7553386200041228,0.11598404978800936,-1.2911037555194405,1.030924485277862,-0.6953533617429231,-0.12548726625873918,-0.2399160752052265,0.1574531947435842,-0.22779231090078733,-0.7172972895049368,-0.33443337302522247,-0.675609356316853,-1.377408675294467,1.306167174326367,-1.1329321320399321,-1.016594416504113,-2.84272774911688,-0.7286395190734929,-0.40135489551332837,-2.042692373484556,-1.5796988641493148,1.1489213872121873,-0.6438564116906909,-1.7163172325210474,-0.888993106761049,0.03128179091043126,-0.11163997280523308,-0.6305834704506519,-0.19734047668471533,1.772866040025467,-2.0666617677637444,-0.8809656320559633,-0.776646059363828,-0.204164262495643,-1.3669577804543698,-1.072304559175652,1.0116893211110645,-0.516501486925669,-1.258684678910571,0.1726597228220328,-0.4474232244247367,-0.34781608864998814,0.4847002674622125,-0.22708273845079008,-2.29232719224548,-0.485069664137594,-1.1115396018455126,0.017265117768738847,-0.809858473275904,1.6201630009949008,-0.3744335748641969,0.5909892180837373,0.8185451632596985,-1.1893862146988177,-0.4947313078376925,0.18199109351262344,-2.6451726346667592,-2.5496924004885013,0.3929125803667999,-0.1621410889014685,-0.40081608260754686,-0.24269301378921915,-1.8847547945147203,0.4437990974759831,0.22781901860922105,-0.0456468659650322,3.951301928312456,-1.1474138033140235,-0.6698503520996879,-1.4328195257996224,-0.7030370932093799,-1.1748485177818568,-0.7197593136816005,-0.5306900442183293,-0.2968977398561723,-0.5697161991708,-0.5496535481017806,-0.04166371868468133,-1.3350905091192744,-0.07922337406428559,-3.7211978088371844,-2.842540140318106,1.0191642999938466,0.06574720312595428,-0.5648810720432884,1.2562698915475679,-0.10609051672679781,-2.2587159424337533,0.418944370909502,-2.553610477101398,-1.1853679725444488
2019-01-15 00:00:00,2.046664478366189,-0.3788900568903908,2.900558401307207,3.32855394146907,3.5462313843586335,3.1071310282362097,2.448572332488519,2.9994027272290946,2.2402019131988693,0.4906464803844157,1.3691085141265935,2.101493236421903,0.7330977462470578,0.17503532730147597,0.05584924752362053,0.5577733428301146,3.5515784187066135,0.8126849378627954,0.9712935065318451,-1.3086303778479969,0.9434952395880991,6.517694493875137,0.6825944284666541,0.8419174654944683,2.1499481686410693,0.8730828406555036,0.35804961014924697,0.8907563139008756,1.540122253213383,-1.1338536718043413,-1.5489058039783843,1.874580892525235,-0.026532799675260677,1.352369434688372,0.7817481536128712,-0.4571414444216604,-0.11035466895428225,0.7414711909266458,0.9416285857128504,0.18294127005511474,1.113044890992887,1.5560688850116744,-0.5870830055534348,-0.49991945800671456,3.2225096946366882,0.6658686460713437,2.536253395141874,3.3253765062004392,1.2639990478189311,-1.9101293377270956,-2.7399793839797404,0.27920872450082346,-0.842171584305651,1.3495319462870858,2.2714913844417373,0.9126990112632072,0.12061159073901706,-0.0653340399562774,0.3207506019484274,1.0821883236151741,2.5985853528674774,0.189432904455189,0.8497038243163946,1.4568412267255804,0.11629167885842673,-0.3249269445066094,2.0382337849644383,0.1677618434135386,0.7307692029360435,-2.063777395292643,1.2938163938924108,1.3212886220768105,-0.9162234242564127,-0.7104279341940578,1.0273952097088923,4.1574457166036805,2.8415757284414367,1.637765457128637,1.1543584457079925,3.993202471180446,0.6401137013195335,0.5366066259829827,2.688143256798292,1.5701187130941818,1.0924574576083756,-0.2287053744546852,3.648118715289339,1.8884682803670394,-0.5441114709333617,-1.9613086316260797,0.12572037658780122,1.2304703584767207,2.352487408601167,1.1203982348059638,-1.5937070194239067,1.5103158234769154,1.5061654931838753,0.23318613871896599,-0.3062017487455604,0.5170569384189694
